RowNumber,Exited,P_Hat
1361,0,0.073754623
1362,0,0.035271346
1363,0,0.171067761
1364,0,0.026978605
1365,0,0.131241181
1366,1,0.303033861
1367,0,0.199791564
1368,1,0.215538198
1369,0,0.050940011
1370,1,0.298332055
1371,0,0.093659804
1372,0,0.341694364
1373,0,0.056605676
1374,1,0.63779062
1375,0,0.266207372
1376,0,0.061149903
1377,1,0.077304382
1378,0,0.145440378
1379,0,0.072771784
1380,0,0.150298263
1381,0,0.182936014
1382,1,0.20887685
1383,0,0.262150908
1384,0,0.05087983
1385,1,0.398598636
1386,0,0.09518272
1387,0,0.102364611
1388,0,0.353184508
1389,1,0.139941887
1390,1,0.612193573
1391,0,0.107187518
1392,1,0.200939775
1393,0,0.231329694
1394,0,0.199936931
1395,0,0.043288759
1396,0,0.213501305
1397,1,0.17202147
1398,1,0.358709132
1399,1,0.206380774
1400,0,0.131948442
1401,0,0.052786548
1402,0,0.281947079
1403,0,0.106429926
1404,0,0.041174475
1405,1,0.316998494
1406,1,0.438831345
1407,0,0.028705479
1408,0,0.419189672
1409,0,0.089244124
1410,0,0.32937776
1411,1,0.787579291
1412,0,0.118289651
1413,0,0.126204179
1414,0,0.229828466
1415,0,0.170215211
1416,0,0.073012966
1417,0,0.162685219
1418,0,0.088841446
1419,0,0.532837866
1420,0,0.186502089
1421,0,0.105490802
1422,0,0.260232043
1423,0,0.09161775
1424,0,0.085073873
1425,1,0.342477305
1426,0,0.146961646
1427,0,0.330443104
1428,1,0.776409901
1429,0,0.202302377
1430,0,0.051199948
1431,0,0.05529931
1432,0,0.262642212
1433,0,0.141650813
1434,0,0.287530552
1435,0,0.353388296
1436,0,0.201321564
1437,0,0.074405118
1438,0,0.056722751
1439,1,0.667071731
1440,0,0.398490761
1441,1,0.384811559
1442,0,0.085631226
1443,0,0.196806802
1444,1,0.27028438
1445,0,0.087431101
1446,0,0.118586569
1447,0,0.057978466
1448,1,0.222917962
1449,1,0.62424287
1450,0,0.262272362
1451,1,0.132098058
1452,0,0.089146667
1453,1,0.093835515
1454,0,0.229099793
1455,1,0.090600859
1456,0,0.107948643
1457,0,0.071202934
1458,0,0.265303925
1459,0,0.028337326
1460,1,0.554516818
1461,0,0.025931537
1462,0,0.107783486
1463,1,0.514719881
1464,0,0.075629945
1465,0,0.096563496
1466,0,0.169637579
1467,0,0.196336633
1468,0,0.430445268
1469,1,0.319185502
1470,1,0.561578244
1471,0,0.127853241
1472,0,0.146801711
1473,0,0.047529461
1474,0,0.126870911
1475,0,0.133347158
1476,0,0.068534836
1477,0,0.044644341
1478,0,0.048511122
1479,1,0.386574625
1480,0,0.098707168
1481,0,0.041544961
1482,0,0.140616237
1483,0,0.032837038
1484,0,0.051018284
1485,0,0.040023905
1486,1,0.349739276
1487,0,0.098763568
1488,1,0.243105286
1489,1,0.093254555
1490,0,0.140231264
1491,0,0.127309525
1492,1,0.568491512
1493,1,0.282479047
1494,0,0.13958569
1495,0,0.145652545
1496,0,0.393905972
1497,0,0.142477664
1498,0,0.147269352
1499,0,0.094926858
1500,0,0.052648038
1501,1,0.152289762
1502,0,0.074200272
1503,0,0.292441157
1504,1,0.328941308
1505,0,0.087420532
1506,1,0.530033807
1507,0,0.06221196
1508,0,0.582301343
1509,0,0.046677297
1510,0,0.187844419
1511,0,0.059879478
1512,0,0.207349911
1513,0,0.054582242
1514,0,0.19494498
1515,0,0.065547788
1516,0,0.073994012
1517,0,0.262845766
1518,0,0.172006548
1519,0,0.181892499
1520,1,0.500086339
1521,1,0.322878296
1522,0,0.04978491
1523,0,0.089759881
1524,0,0.064893481
1525,0,0.111756816
1526,0,0.161620484
1527,0,0.101543652
1528,0,0.292492825
1529,0,0.06223513
1530,0,0.052592161
1531,0,0.049678932
1532,0,0.043788573
1533,0,0.170149272
1534,0,0.126671504
1535,1,0.396922964
1536,0,0.092762201
1537,0,0.150050323
1538,0,0.041893848
1539,0,0.104779708
1540,0,0.078804827
1541,0,0.056962781
1542,0,0.317569049
1543,0,0.097117418
1544,0,0.466176768
1545,0,0.077946019
1546,0,0.313151127
1547,0,0.356366826
1548,0,0.060680539
1549,0,0.02028202
1550,1,0.296390352
1551,0,0.227986071
1552,0,0.193769131
1553,0,0.039280271
1554,0,0.115565569
1555,0,0.058648195
1556,1,0.144775568
1557,0,0.040023905
1558,1,0.141636901
1559,0,0.092993532
1560,0,0.149888156
1561,0,0.538488579
1562,0,0.176560414
1563,1,0.082510586
1564,0,0.152628575
1565,0,0.513831709
1566,0,0.141503934
1567,0,0.448154866
1568,1,0.402645773
1569,0,0.083995909
1570,1,0.535682567
1571,1,0.207326002
1572,0,0.084211672
1573,1,0.369432692
1574,0,0.095578746
1575,0,0.05409989
1576,0,0.053698155
1577,0,0.122771026
1578,0,0.025323766
1579,0,0.109807176
1580,0,0.151942934
1581,0,0.096148494
1582,0,0.192193723
1583,0,0.063163839
1584,1,0.270102557
1585,0,0.107813089
1586,0,0.054179451
1587,0,0.149530219
1588,0,0.081353761
1589,0,0.310276643
1590,0,0.120921975
1591,0,0.27406832
1592,0,0.055797764
1593,0,0.103749368
1594,0,0.071283391
1595,0,0.112834282
1596,0,0.133912963
1597,0,0.20332228
1598,0,0.040268731
1599,1,0.650983658
1600,0,0.141230378
1601,0,0.110957655
1602,0,0.446367765
1603,1,0.312753139
1604,0,0.23444927
1605,0,0.080296333
1606,0,0.128497095
1607,0,0.475303856
1608,0,0.255141856
1609,0,0.295248465
1610,0,0.256571994
1611,0,0.033363441
1612,1,0.625394271
1613,1,0.322960381
1614,0,0.062049497
1615,0,0.454922195
1616,0,0.073955401
1617,0,0.174627277
1618,0,0.101312909
1619,0,0.090694625
1620,0,0.020333846
1621,0,0.188199292
1622,1,0.066203806
1623,0,0.135273185
1624,0,0.153527313
1625,0,0.101568541
1626,0,0.192682848
1627,1,0.043316915
1628,0,0.123746474
1629,0,0.048359389
1630,1,0.233671313
1631,1,0.401744144
1632,1,0.258850176
1633,0,0.123759781
1634,0,0.129287038
1635,0,0.028833032
1636,0,0.097470165
1637,0,0.207568935
1638,0,0.147738103
1639,0,0.153452163
1640,0,0.114346976
1641,0,0.314956236
1642,0,0.37629742
1643,0,0.257471828
1644,0,0.237664456
1645,0,0.085457869
1646,0,0.502668008
1647,1,0.692526313
1648,0,0.128249135
1649,0,0.514196258
1650,0,0.156474008
1651,0,0.106890039
1652,1,0.046101532
1653,0,0.29680716
1654,1,0.481662147
1655,0,0.104419064
1656,0,0.398085179
1657,0,0.242341893
1658,1,0.694884955
1659,0,0.099535452
1660,0,0.069068962
1661,0,0.250180247
1662,0,0.08789234
1663,0,0.171541582
1664,1,0.51240204
1665,0,0.13193805
1666,0,0.08693368
1667,1,0.352108318
1668,0,0.144397617
1669,0,0.062884502
1670,0,0.082606904
1671,1,0.083128913
1672,0,0.170872208
1673,0,0.21421904
1674,0,0.113849138
1675,1,0.273466152
1676,0,0.090998969
1677,1,0.251429665
1678,0,0.220609632
1679,0,0.083307349
1680,0,0.324127935
1681,0,0.08089899
1682,0,0.054846558
1683,0,0.222680775
1684,0,0.136739894
1685,0,0.137313772
1686,1,0.193262142
1687,0,0.0436343
1688,0,0.065272242
1689,0,0.105331553
1690,1,0.126832844
1691,0,0.050250436
1692,0,0.035945699
1693,0,0.068786082
1694,0,0.074753659
1695,0,0.075500266
1696,0,0.114695673
1697,0,0.375690827
1698,0,0.103549345
1699,0,0.586459781
1700,0,0.315768563
1701,0,0.133337826
1702,1,0.087471182
1703,0,0.045835244
1704,0,0.363114432
1705,0,0.063640592
1706,0,0.074959385
1707,0,0.142609187
1708,0,0.22955397
1709,0,0.389280926
1710,0,0.025697812
1711,0,0.096573816
1712,0,0.072576998
1713,0,0.137549943
1714,0,0.288354689
1715,0,0.468524131
1716,0,0.177744631
1717,0,0.035951775
1718,1,0.210320239
1719,0,0.101322217
1720,0,0.253080681
1721,0,0.139952149
1722,0,0.231073338
1723,0,0.071297339
1724,0,0.175846883
1725,0,0.204758158
1726,0,0.203226072
1727,0,0.136464014
1728,0,0.072243343
1729,0,0.269559055
1730,0,0.050947197
1731,0,0.035902367
1732,0,0.29954156
1733,0,0.335939766
1734,0,0.090448317
1735,0,0.080197139
1736,0,0.117904006
1737,0,0.324796529
1738,0,0.055924773
1739,0,0.207201092
1740,0,0.068292414
1741,0,0.346510061
1742,0,0.032308697
1743,1,0.722249936
1744,0,0.071866939
1745,0,0.105326037
1746,0,0.125609862
1747,1,0.327686717
1748,0,0.261522802
1749,1,0.291409241
1750,1,0.242642235
1751,0,0.160223463
1752,0,0.120119265
1753,0,0.480528098
1754,0,0.10873282
1755,0,0.226868794
1756,1,0.232632224
1757,0,0.074054482
1758,1,0.271039824
1759,0,0.334362224
1760,0,0.116818017
1761,1,0.080149958
1762,1,0.263277172
1763,0,0.095955402
1764,0,0.17740689
1765,0,0.060128513
1766,0,0.171309369
1767,0,0.064678501
1768,0,0.145244216
1769,0,0.093219134
1770,0,0.137707561
1771,1,0.250058965
1772,0,0.077222242
1773,0,0.066065267
1774,0,0.158792739
1775,0,0.105188042
1776,0,0.296192273
1777,0,0.138218902
1778,0,0.14776767
1779,0,0.139258532
1780,0,0.116141593
1781,0,0.09001212
1782,0,0.188792324
1783,1,0.238625489
1784,0,0.076992706
1785,0,0.075246241
1786,0,0.147684133
1787,1,0.123236921
1788,1,0.092218829
1789,0,0.143676689
1790,0,0.073237582
1791,0,0.776051194
1792,0,0.177538372
1793,0,0.086821703
1794,0,0.067669415
1795,0,0.123030642
1796,0,0.180273458
1797,0,0.193745705
1798,1,0.425626303
1799,1,0.429780801
1800,0,0.079397555
1801,0,0.287907136
1802,0,0.048810608
1803,0,0.119678345
1804,0,0.173337356
1805,0,0.060422351
1806,0,0.32069108
1807,0,0.132835169
1808,1,0.16778704
1809,0,0.155772
1810,0,0.230653516
1811,0,0.394567512
1812,0,0.033954052
1813,0,0.355273242
1814,0,0.122600114
1815,0,0.084618357
1816,0,0.052724559
1817,0,0.117234277
1818,0,0.414576184
1819,0,0.05155034
1820,0,0.113621091
1821,0,0.027951244
1822,0,0.113693938
1823,0,0.063626316
1824,1,0.50235714
1825,0,0.103025218
1826,1,0.43428441
1827,0,0.069733572
1828,1,0.049580797
1829,0,0.146984925
1830,1,0.445688241
1831,0,0.052282983
1832,0,0.074232359
1833,0,0.052608225
1834,1,0.252487873
1835,0,0.155538664
1836,0,0.152898461
1837,0,0.029103923
1838,1,0.480987676
1839,1,0.371801794
1840,0,0.200608358
1841,0,0.09497237
1842,0,0.245447192
1843,0,0.064683804
1844,0,0.256608195
1845,0,0.157826474
1846,1,0.046399947
1847,0,0.155926392
1848,1,0.104223775
1849,0,0.217090182
1850,0,0.127142142
1851,0,0.151837005
1852,0,0.280256971
1853,0,0.069160962
1854,0,0.352472194
1855,1,0.407916138
1856,1,0.197627511
1857,1,0.152398131
1858,0,0.071874686
1859,0,0.216625802
1860,0,0.037905987
1861,0,0.060134761
1862,0,0.240144146
1863,1,0.324255782
1864,0,0.076588939
1865,0,0.124147214
1866,0,0.052181956
1867,0,0.524366356
1868,0,0.078004116
1869,0,0.056750073
1870,0,0.266592346
1871,0,0.100206692
1872,0,0.160501071
1873,0,0.160973457
1874,0,0.471874469
1875,0,0.062789041
1876,0,0.046693911
1877,1,0.126373782
1878,1,0.371529946
1879,0,0.041593097
1880,0,0.036223701
1881,0,0.428011812
1882,0,0.07903829
1883,0,0.026016568
1884,0,0.052909334
1885,0,0.111960555
1886,0,0.035612886
1887,0,0.089975013
1888,0,0.154089306
1889,0,0.236079268
1890,0,0.04704939
1891,0,0.034290507
1892,0,0.08175287
1893,0,0.320618997
1894,0,0.042964868
1895,0,0.491168448
1896,0,0.065639973
1897,0,0.074244409
1898,0,0.19682668
1899,1,0.306790775
1900,0,0.054411508
1901,0,0.069189555
1902,0,0.287014757
1903,0,0.060972958
1904,0,0.041729559
1905,0,0.566146522
1906,0,0.050550302
1907,0,0.112744657
1908,0,0.434839909
1909,0,0.163393171
1910,0,0.145830555
1911,0,0.089399135
1912,0,0.168805306
1913,1,0.283751562
1914,0,0.073524598
1915,0,0.043500434
1916,0,0.024924874
1917,1,0.519665502
1918,1,0.519630023
1919,0,0.0518505
1920,1,0.183930047
1921,0,0.054189736
1922,1,0.248716271
1923,1,0.142989363
1924,1,0.175780131
1925,0,0.111989905
1926,0,0.048846034
1927,0,0.030529436
1928,0,0.293069429
1929,1,0.655413934
1930,0,0.316719617
1931,0,0.135003465
1932,1,0.155008029
1933,0,0.252560848
1934,0,0.695505973
1935,0,0.193916652
1936,0,0.155573867
1937,0,0.360327715
1938,0,0.11416858
1939,0,0.076526238
1940,0,0.064569716
1941,1,0.359949854
1942,0,0.280084061
1943,0,0.295459335
1944,0,0.362920221
1945,0,0.13415506
1946,1,0.06774271
1947,0,0.100004582
1948,0,0.126938876
1949,0,0.110381052
1950,0,0.162696115
1951,1,0.272570208
1952,1,0.439343377
1953,0,0.063507373
1954,0,0.015699443
1955,0,0.183037784
1956,1,0.517220427
1957,1,0.211939071
1958,1,0.22395256
1959,0,0.189425121
1960,0,0.143466721
1961,0,0.267644515
1962,0,0.129994193
1963,1,0.543271779
1964,0,0.280966011
1965,1,0.286479787
1966,1,0.174310193
1967,0,0.388853499
1968,0,0.021775993
1969,0,0.339851497
1970,0,0.070434286
1971,0,0.346258855
1972,0,0.075777494
1973,0,0.163407058
1974,0,0.159843777
1975,0,0.203110612
1976,0,0.179807445
1977,0,0.216936997
1978,1,0.098635179
1979,0,0.315885397
1980,0,0.036262032
1981,0,0.051779453
1982,0,0.588889847
1983,0,0.11442016
1984,0,0.224760002
1985,0,0.187470229
1986,1,0.425463834
1987,0,0.437210258
1988,1,0.152484692
1989,1,0.426468959
1990,0,0.034829357
1991,0,0.055736851
1992,0,0.140950151
1993,0,0.073978615
1994,1,0.657068113
1995,1,0.388331262
1996,0,0.160265012
1997,1,0.493235319
1998,0,0.089603411
1999,0,0.110472141
2000,0,0.213870785
2001,0,0.20992169
2002,0,0.039281708
2003,0,0.432603228
2004,0,0.090451682
2005,0,0.083314867
2006,1,0.138820371
2007,0,0.141757509
2008,1,0.307291377
2009,0,0.229010691
2010,1,0.463653197
2011,0,0.258708116
2012,0,0.047775103
2013,0,0.489159851
2014,0,0.272748558
2015,0,0.140531877
2016,0,0.219489712
2017,0,0.042317455
2018,0,0.207198404
2019,0,0.183979358
2020,0,0.040023308
2021,0,0.295398065
2022,0,0.166209749
2023,0,0.159830017
2024,0,0.096199357
2025,1,0.254522647
2026,0,0.20926762
2027,0,0.033967276
2028,1,0.57586981
2029,0,0.246443332
2030,0,0.058250077
2031,0,0.043124115
2032,0,0.164635318
2033,1,0.378013416
2034,0,0.162364189
2035,0,0.109450152
2036,0,0.129060632
2037,0,0.056927561
2038,1,0.143618079
2039,1,0.104693749
2040,0,0.688690587
2041,0,0.144776036
2042,0,0.265166759
2043,0,0.252203064
2044,0,0.036969956
2045,0,0.225930128
2046,0,0.137164964
2047,0,0.114489556
2048,0,0.174250878
2049,0,0.261050904
2050,1,0.160429972
2051,1,0.200325598
2052,0,0.240708549
2053,0,0.066802538
2054,1,0.595438355
2055,0,0.059125098
2056,0,0.362343748
2057,1,0.060330295
2058,0,0.087314318
2059,0,0.225727888
2060,0,0.186663789
2061,0,0.179630707
2062,0,0.473969746
2063,0,0.130792425
2064,1,0.410983228
2065,0,0.071685483
2066,0,0.100086647
2067,0,0.145720047
2068,0,0.044322508
2069,1,0.163224621
2070,0,0.077009054
2071,1,0.274389179
2072,0,0.071798198
2073,0,0.041969925
2074,0,0.161490191
2075,1,0.454143465
2076,0,0.213669577
2077,1,0.167267446
2078,0,0.25541565
2079,1,0.285915454
2080,0,0.306294745
2081,1,0.521952476
2082,0,0.117859256
2083,0,0.049493389
2084,0,0.022754324
2085,1,0.278391902
2086,0,0.233982038
2087,0,0.053347041
2088,1,0.457691394
2089,0,0.273781072
2090,0,0.154335802
2091,0,0.143385919
2092,0,0.281809402
2093,1,0.086305626
2094,0,0.243903694
2095,0,0.635627128
2096,0,0.488665657
2097,0,0.086531897
2098,0,0.073525479
2099,1,0.305512088
2100,0,0.237097101
2101,0,0.144793141
2102,0,0.166709522
2103,0,0.139141925
2104,0,0.279875863
2105,0,0.149612808
2106,0,0.057670374
2107,1,0.753075002
2108,0,0.150472566
2109,0,0.715653959
2110,0,0.064974363
2111,1,0.381652415
2112,0,0.057953394
2113,0,0.127132414
2114,0,0.270148337
2115,0,0.102856599
2116,1,0.769074501
2117,0,0.190516424
2118,0,0.030727187
2119,1,0.120124768
2120,0,0.07380641
2121,1,0.49254567
2122,0,0.031826586
2123,0,0.221368568
2124,0,0.229081738
2125,1,0.101195377
2126,0,0.14056236
2127,0,0.088031508
2128,0,0.256799933
2129,0,0.053560979
2130,0,0.140893315
2131,0,0.139889089
2132,0,0.195354404
2133,1,0.145405445
2134,0,0.205526563
2135,0,0.234075053
2136,1,0.643244748
2137,0,0.01851458
2138,0,0.237207218
2139,0,0.101748144
2140,1,0.502845115
2141,0,0.221103336
2142,1,0.012244772
2143,0,0.155289218
2144,0,0.062457814
2145,0,0.106319129
2146,0,0.13759786
2147,0,0.138420292
2148,0,0.050957325
2149,0,0.022323628
2150,1,0.444683274
2151,0,0.069076033
2152,1,0.392843059
2153,1,0.304782278
2154,1,0.190073452
2155,1,0.757280216
2156,0,0.235994881
2157,0,0.177980575
2158,0,0.11747889
2159,0,0.132148707
2160,0,0.500911583
2161,0,0.0241561
2162,0,0.284659552
2163,0,0.207687955
2164,0,0.04274989
2165,0,0.582386231
2166,0,0.03948823
2167,0,0.063829972
2168,0,0.045668159
2169,1,0.767664485
2170,0,0.159596192
2171,0,0.068477786
2172,0,0.470329573
2173,0,0.122027837
2174,0,0.136990796
2175,0,0.095646136
2176,0,0.34314382
2177,0,0.061384155
2178,0,0.031707536
2179,0,0.347997516
2180,0,0.192921702
2181,0,0.109230683
2182,1,0.352469465
2183,0,0.055744591
2184,0,0.058918042
2185,0,0.236096887
2186,0,0.079975459
2187,1,0.32882445
2188,0,0.041367577
2189,0,0.093924151
2190,0,0.076910732
2191,1,0.802454868
2192,1,0.458737888
2193,0,0.141215298
2194,0,0.070402757
2195,0,0.056572522
2196,1,0.50923031
2197,1,0.185976477
2198,0,0.064393459
2199,0,0.268145804
2200,0,0.108933652
2201,0,0.070351023
2202,0,0.160785639
2203,0,0.031633205
2204,0,0.043953529
2205,0,0.094173536
2206,0,0.160580464
2207,0,0.043811202
2208,0,0.278444498
2209,1,0.402081469
2210,0,0.097888766
2211,0,0.154574925
2212,0,0.199956222
2213,0,0.440857567
2214,1,0.253928237
2215,0,0.038071891
2216,0,0.049199844
2217,0,0.428853542
2218,0,0.154653966
2219,0,0.070312569
2220,0,0.171472374
2221,0,0.662197776
2222,1,0.400900746
2223,0,0.150148067
2224,0,0.036993677
2225,0,0.441481319
2226,0,0.134556685
2227,0,0.110660707
2228,0,0.250890122
2229,0,0.19989807
2230,0,0.247788844
2231,0,0.047327812
2232,0,0.171788974
2233,0,0.119884949
2234,0,0.20318394
2235,1,0.080419469
2236,1,0.600912575
2237,1,0.396189641
2238,1,0.173425399
2239,0,0.034325055
2240,1,0.06337022
2241,0,0.360672611
2242,1,0.376496834
2243,0,0.127469015
2244,1,0.182080282
2245,0,0.434163749
2246,1,0.337139192
2247,0,0.215822512
2248,0,0.287971176
2249,0,0.274916291
2250,0,0.03866947
2251,0,0.013839732
2252,0,0.137863819
2253,0,0.189943146
2254,0,0.109716638
2255,0,0.069618719
2256,0,0.079980416
2257,0,0.058354464
2258,0,0.067102322
2259,0,0.119741165
2260,0,0.314188035
2261,0,0.163059053
2262,0,0.56060069
2263,1,0.276868323
2264,0,0.356646275
2265,0,0.052255161
2266,0,0.179709239
2267,1,0.425737208
2268,0,0.164342833
2269,1,0.601894339
2270,0,0.061600776
2271,1,0.267317422
2272,0,0.163069577
2273,1,0.563615082
2274,0,0.056739336
2275,1,0.705404787
2276,0,0.168462657
2277,1,0.613680178
2278,0,0.267093089
2279,0,0.099666578
2280,0,0.09949619
2281,0,0.042265505
2282,0,0.487713214
2283,0,0.195326541
2284,0,0.104649721
2285,0,0.317814574
2286,1,0.243585677
2287,0,0.447275261
2288,0,0.071926595
2289,0,0.065232098
2290,1,0.100675449
2291,0,0.272515843
2292,0,0.085242132
2293,0,0.023244898
2294,1,0.358657959
2295,0,0.151542244
2296,1,0.062568142
2297,1,0.235268423
2298,0,0.137752232
2299,0,0.494235193
2300,0,0.102478964
2301,0,0.413703005
2302,0,0.323977487
2303,0,0.162587342
2304,0,0.116831218
2305,0,0.100885599
2306,0,0.086533048
2307,0,0.230816596
2308,0,0.384969123
2309,0,0.415636811
2310,1,0.246756681
2311,0,0.049599361
2312,0,0.058153174
2313,1,0.522075216
2314,0,0.4766057
2315,0,0.120698396
2316,0,0.197987477
2317,1,0.439485973
2318,0,0.106375081
2319,0,0.035615897
2320,0,0.235952391
2321,0,0.220423657
2322,0,0.208777578
2323,0,0.260206142
2324,0,0.371199609
2325,0,0.071025412
2326,0,0.093536859
2327,0,0.112491429
2328,0,0.036334194
2329,0,0.026285733
2330,0,0.158645422
2331,0,0.099142711
2332,0,0.187682634
2333,0,0.211531272
2334,0,0.131973407
2335,0,0.183496824
2336,1,0.341030881
2337,1,0.155158016
2338,0,0.172177829
2339,0,0.051269315
2340,0,0.186942204
2341,1,0.409010432
2342,0,0.117155703
2343,0,0.218617497
2344,0,0.146196486
2345,1,0.633502804
2346,0,0.203018703
2347,1,0.49593121
2348,1,0.647351819
2349,0,0.266534073
2350,1,0.48757477
2351,1,0.774506476
2352,1,0.122320246
2353,1,0.205413778
2354,0,0.132277065
2355,0,0.264845823
2356,1,0.125170086
2357,0,0.466543437
2358,0,0.217616638
2359,0,0.115455836
2360,0,0.098355549
2361,0,0.535664968
2362,0,0.293356832
2363,1,0.220400221
2364,0,0.062922905
2365,0,0.161720584
2366,0,0.234103432
2367,0,0.103938152
2368,1,0.384286301
2369,0,0.106044641
2370,1,0.564787445
2371,0,0.264728437
2372,0,0.034524806
2373,1,0.545363888
2374,0,0.110562271
2375,0,0.105096896
2376,0,0.088970904
2377,0,0.028748457
2378,0,0.150607769
2379,0,0.118278591
2380,0,0.075459472
2381,0,0.093912208
2382,1,0.377981505
2383,0,0.044004358
2384,0,0.22489317
2385,0,0.226622319
2386,0,0.098870336
2387,0,0.296411105
2388,0,0.083228007
2389,1,0.228321858
2390,0,0.210556537
2391,0,0.268486925
2392,0,0.076503431
2393,0,0.133076394
2394,1,0.189280301
2395,0,0.07685212
2396,1,0.427015136
2397,0,0.040844023
2398,0,0.179168288
2399,0,0.143974762
2400,0,0.542198565
2401,0,0.105530305
2402,0,0.029633029
2403,0,0.127633723
2404,0,0.046818566
2405,1,0.314040599
2406,0,0.120341371
2407,0,0.043093357
2408,1,0.545851347
2409,0,0.156180408
2410,0,0.314921238
2411,0,0.235348761
2412,0,0.152813051
2413,0,0.128075693
2414,0,0.097559603
2415,1,0.465796135
2416,0,0.045542752
2417,0,0.271388812
2418,0,0.082280779
2419,1,0.065972147
2420,0,0.377879149
2421,0,0.416798995
2422,0,0.094709815
2423,0,0.061389959
2424,0,0.121274386
2425,0,0.032985902
2426,0,0.133715533
2427,0,0.327744439
2428,1,0.383269323
2429,0,0.261179986
2430,0,0.028195757
2431,1,0.245021727
2432,1,0.016121948
2433,1,0.382195276
2434,0,0.644955968
2435,1,0.467000723
2436,0,0.396314855
2437,0,0.123741571
2438,0,0.170117698
2439,1,0.602623971
